Order	Model	Interval	Threshold	Precision	Recall	Auc	Auc >= 0.70
popularity_descending	hk_1.0_p	350	0.4	0.4868421052631579	0.47285714285714286	0.47285714285714275	NO
popularity_descending	hk_1.0_p	350	0.5	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
popularity_descending	hk_1.0_p	350	0.6	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
popularity_descending	hk_1.0_p	350	0.7	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
popularity_descending	hk_1.0_p	350	0.8	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
popularity_descending	hk_1.0_p	350	0.9	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
popularity_descending	voter	250	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	250	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	250	0.05	0.45085470085470086	0.40142857142857147	0.40142857142857136	NO
popularity_descending	deffuant_p	250	0.1	0.4619047619047619	0.4314285714285714	0.4314285714285714	NO
popularity_descending	deffuant_p	250	0.2	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
popularity_descending	deffuant_p	250	0.3	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	deffuant_p	250	0.4	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	deffuant_p	250	0.5	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	deffuant_p	250	0.6	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	deffuant_p	250	0.7	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	deffuant_p	250	0.8	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	deffuant_p	250	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
popularity_descending	hk_0.50_p	250	0.05	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
popularity_descending	hk_0.50_p	250	0.1	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_0.50_p	250	0.2	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	hk_0.50_p	250	0.3	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_0.50_p	250	0.4	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_0.50_p	250	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_0.50_p	250	0.6	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_0.50_p	250	0.7	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_0.50_p	250	0.8	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_0.50_p	250	0.9	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_1.0_p	250	0.05	0.45085470085470086	0.40142857142857147	0.40142857142857136	NO
popularity_descending	hk_1.0_p	250	0.1	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
popularity_descending	hk_1.0_p	250	0.2	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
popularity_descending	hk_1.0_p	250	0.3	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	hk_1.0_p	250	0.4	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_1.0_p	250	0.5	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_1.0_p	250	0.6	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_1.0_p	250	0.7	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
popularity_descending	hk_1.0_p	250	0.8	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
popularity_descending	hk_1.0_p	250	0.9	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
popularity_descending	voter	300	0.05	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.1	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.2	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.3	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.4	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.5	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.6	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.7	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.8	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	voter	300	0.9	0.6954545454545454	0.5614285714285714	0.5614285714285714	NO
popularity_descending	deffuant_p	300	0.05	0.42992424242424243	0.3414285714285714	0.3414285714285714	NO
popularity_descending	deffuant_p	300	0.1	0.44047619047619047	0.37142857142857144	0.3714285714285714	NO
popularity_descending	deffuant_p	300	0.2	0.4473684210526315	0.39142857142857146	0.3914285714285714	NO
popularity_descending	deffuant_p	300	0.3	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
popularity_descending	deffuant_p	300	0.4	0.4580792682926829	0.4214285714285714	0.4214285714285714	NO
popularity_descending	deffuant_p	300	0.5	0.4619047619047619	0.4314285714285714	0.4314285714285714	NO
popularity_descending	deffuant_p	300	0.6	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	deffuant_p	300	0.7	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	deffuant_p	300	0.8	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	deffuant_p	300	0.9	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
popularity_descending	hk_0.50_p	300	0.05	0.437012987012987	0.36142857142857143	0.36142857142857143	NO
popularity_descending	hk_0.50_p	300	0.1	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
popularity_descending	hk_0.50_p	300	0.2	0.4619047619047619	0.4314285714285714	0.4314285714285714	NO
popularity_descending	hk_0.50_p	300	0.3	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
popularity_descending	hk_0.50_p	300	0.4	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_0.50_p	300	0.5	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_0.50_p	300	0.6	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_0.50_p	300	0.7	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
popularity_descending	hk_0.50_p	300	0.8	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_0.50_p	300	0.9	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
popularity_descending	hk_1.0_p	300	0.05	0.42992424242424243	0.3414285714285714	0.3414285714285714	NO
popularity_descending	hk_1.0_p	300	0.1	0.44391891891891894	0.38142857142857145	0.3814285714285714	NO
popularity_descending	hk_1.0_p	300	0.2	0.4473684210526315	0.39142857142857146	0.3914285714285714	NO
popularity_descending	hk_1.0_p	300	0.3	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
popularity_descending	hk_1.0_p	300	0.4	0.4619047619047619	0.4314285714285714	0.4314285714285714	NO
popularity_descending	hk_1.0_p	300	0.5	0.4619047619047619	0.4314285714285714	0.4314285714285714	NO
popularity_descending	hk_1.0_p	300	0.6	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
popularity_descending	hk_1.0_p	300	0.7	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
popularity_descending	hk_1.0_p	300	0.8	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
popularity_descending	hk_1.0_p	300	0.9	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	voter	395	0.05	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.1	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.2	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.3	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.4	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.5	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.6	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.7	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.8	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	395	0.9	0.43859649122807015	0.5	0.5	NO
neighborhood	deffuant_p	395	0.05	0.49847560975609756	0.49714285714285716	0.49714285714285716	NO
neighborhood	deffuant_p	395	0.1	0.5036764705882353	0.5071428571428571	0.5071428571428571	NO
neighborhood	deffuant_p	395	0.2	0.5175675675675676	0.5371428571428571	0.5371428571428571	NO
neighborhood	deffuant_p	395	0.3	0.488961038961039	0.4757142857142857	0.47571428571428565	NO
neighborhood	deffuant_p	395	0.4	0.46212121212121215	0.41428571428571426	0.4142857142857143	NO
neighborhood	deffuant_p	395	0.5	0.44519704433497537	0.3728571428571429	0.3728571428571428	NO
neighborhood	deffuant_p	395	0.6	0.44519704433497537	0.3728571428571429	0.3728571428571428	NO
neighborhood	deffuant_p	395	0.7	0.42992424242424243	0.3414285714285714	0.3414285714285714	NO
neighborhood	deffuant_p	395	0.8	0.44391891891891894	0.38142857142857145	0.3814285714285714	NO
neighborhood	deffuant_p	395	0.9	0.45441176470588235	0.4114285714285715	0.41142857142857137	NO
neighborhood	hk_0.50_p	395	0.05	0.533125	0.5757142857142856	0.5757142857142857	NO
neighborhood	hk_0.50_p	395	0.1	0.5018939393939394	0.5042857142857142	0.5042857142857143	NO
neighborhood	hk_0.50_p	395	0.2	0.4781746031746032	0.45285714285714285	0.4528571428571428	NO
neighborhood	hk_0.50_p	395	0.3	0.48243243243243245	0.46285714285714286	0.46285714285714286	NO
neighborhood	hk_0.50_p	395	0.4	0.4868421052631579	0.47285714285714286	0.47285714285714275	NO
neighborhood	hk_0.50_p	395	0.5	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
neighborhood	hk_0.50_p	395	0.6	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
neighborhood	hk_0.50_p	395	0.7	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
neighborhood	hk_0.50_p	395	0.8	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
neighborhood	hk_0.50_p	395	0.9	0.4963235294117647	0.4928571428571428	0.49285714285714277	NO
neighborhood	hk_1.0_p	395	0.05	0.5300511508951407	0.5671428571428572	0.5671428571428572	NO
neighborhood	hk_1.0_p	395	0.1	0.5462962962962963	0.6071428571428572	0.6071428571428572	NO
neighborhood	hk_1.0_p	395	0.2	0.5504926108374384	0.6171428571428572	0.6171428571428572	NO
neighborhood	hk_1.0_p	395	0.3	0.5240740740740741	0.5557142857142857	0.5557142857142857	NO
neighborhood	hk_1.0_p	395	0.4	0.4975	0.49428571428571433	0.49428571428571433	NO
neighborhood	hk_1.0_p	395	0.5	0.46994884910485935	0.43285714285714283	0.4328571428571429	NO
neighborhood	hk_1.0_p	395	0.6	0.46994884910485935	0.43285714285714283	0.4328571428571429	NO
neighborhood	hk_1.0_p	395	0.7	0.44391891891891894	0.38142857142857145	0.3814285714285714	NO
neighborhood	hk_1.0_p	395	0.8	0.4473684210526315	0.39142857142857146	0.3914285714285714	NO
neighborhood	hk_1.0_p	395	0.9	0.4473684210526315	0.39142857142857146	0.3914285714285714	NO
neighborhood	voter	100	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	100	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	deffuant_p	100	0.05	0.5590277777777778	0.5728571428571428	0.5728571428571428	NO
neighborhood	deffuant_p	100	0.1	0.5590277777777778	0.5728571428571428	0.5728571428571428	NO
neighborhood	deffuant_p	100	0.2	0.5590277777777778	0.5728571428571428	0.5728571428571428	NO
neighborhood	deffuant_p	100	0.3	0.5590277777777778	0.5728571428571428	0.5728571428571428	NO
neighborhood	deffuant_p	100	0.4	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	deffuant_p	100	0.5	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	deffuant_p	100	0.6	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	deffuant_p	100	0.7	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	deffuant_p	100	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	deffuant_p	100	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	100	0.05	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
neighborhood	hk_0.50_p	100	0.1	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_0.50_p	100	0.2	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_0.50_p	100	0.3	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	hk_0.50_p	100	0.4	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	hk_0.50_p	100	0.5	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	hk_0.50_p	100	0.6	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	hk_0.50_p	100	0.7	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	hk_0.50_p	100	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	hk_0.50_p	100	0.9	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	hk_1.0_p	100	0.05	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
neighborhood	hk_1.0_p	100	0.1	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
neighborhood	hk_1.0_p	100	0.2	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
neighborhood	hk_1.0_p	100	0.3	0.5739795918367347	0.5828571428571429	0.5828571428571427	NO
neighborhood	hk_1.0_p	100	0.4	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_1.0_p	100	0.5	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	hk_1.0_p	100	0.6	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	hk_1.0_p	100	0.7	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	hk_1.0_p	100	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	hk_1.0_p	100	0.9	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	voter	150	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	150	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	deffuant_p	150	0.05	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
neighborhood	deffuant_p	150	0.1	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
neighborhood	deffuant_p	150	0.2	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	deffuant_p	150	0.3	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	deffuant_p	150	0.4	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	deffuant_p	150	0.5	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	deffuant_p	150	0.6	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	deffuant_p	150	0.7	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	deffuant_p	150	0.8	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	deffuant_p	150	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	150	0.05	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_0.50_p	150	0.1	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_0.50_p	150	0.2	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_0.50_p	150	0.3	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	150	0.4	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	150	0.5	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_0.50_p	150	0.6	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_0.50_p	150	0.7	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_0.50_p	150	0.8	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_0.50_p	150	0.9	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_1.0_p	150	0.05	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	hk_1.0_p	150	0.1	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	hk_1.0_p	150	0.2	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_1.0_p	150	0.3	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_1.0_p	150	0.4	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_1.0_p	150	0.5	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_1.0_p	150	0.6	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_1.0_p	150	0.7	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	hk_1.0_p	150	0.8	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	hk_1.0_p	150	0.9	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	voter	50	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	50	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	deffuant_p	50	0.05	0.6176470588235294	0.6028571428571429	0.6028571428571429	NO
neighborhood	deffuant_p	50	0.1	0.6176470588235294	0.6028571428571429	0.6028571428571429	NO
neighborhood	deffuant_p	50	0.2	0.6176470588235294	0.6028571428571429	0.6028571428571429	NO
neighborhood	deffuant_p	50	0.3	0.6176470588235294	0.6028571428571429	0.6028571428571429	NO
neighborhood	deffuant_p	50	0.4	0.5423076923076923	0.5314285714285715	0.5314285714285714	NO
neighborhood	deffuant_p	50	0.5	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	deffuant_p	50	0.6	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	deffuant_p	50	0.7	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	deffuant_p	50	0.8	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	deffuant_p	50	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	50	0.05	0.6519230769230769	0.6128571428571428	0.6128571428571428	NO
neighborhood	hk_0.50_p	50	0.1	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	50	0.2	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	50	0.3	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_0.50_p	50	0.4	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_0.50_p	50	0.5	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_0.50_p	50	0.6	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_0.50_p	50	0.7	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_0.50_p	50	0.8	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_0.50_p	50	0.9	0.611111111111111	0.5514285714285714	0.5514285714285714	NO
neighborhood	hk_1.0_p	50	0.05	0.6519230769230769	0.6128571428571428	0.6128571428571428	NO
neighborhood	hk_1.0_p	50	0.1	0.6519230769230769	0.6128571428571428	0.6128571428571428	NO
neighborhood	hk_1.0_p	50	0.2	0.6519230769230769	0.6128571428571428	0.6128571428571428	NO
neighborhood	hk_1.0_p	50	0.3	0.6519230769230769	0.6128571428571428	0.6128571428571428	NO
neighborhood	hk_1.0_p	50	0.4	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_1.0_p	50	0.5	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_1.0_p	50	0.6	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_1.0_p	50	0.7	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_1.0_p	50	0.8	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_1.0_p	50	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	voter	200	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	200	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	deffuant_p	200	0.05	0.5015243902439024	0.5028571428571429	0.5028571428571428	NO
neighborhood	deffuant_p	200	0.1	0.5015243902439024	0.5028571428571429	0.5028571428571428	NO
neighborhood	deffuant_p	200	0.2	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
neighborhood	deffuant_p	200	0.3	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
neighborhood	deffuant_p	200	0.4	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
neighborhood	deffuant_p	200	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	deffuant_p	200	0.6	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	deffuant_p	200	0.7	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	deffuant_p	200	0.8	0.5114285714285715	0.5114285714285715	0.5114285714285713	NO
neighborhood	deffuant_p	200	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	200	0.05	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	hk_0.50_p	200	0.1	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	hk_0.50_p	200	0.2	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_0.50_p	200	0.3	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_0.50_p	200	0.4	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_0.50_p	200	0.5	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	200	0.6	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	200	0.7	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	200	0.8	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	200	0.9	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_1.0_p	200	0.05	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
neighborhood	hk_1.0_p	200	0.1	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
neighborhood	hk_1.0_p	200	0.2	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
neighborhood	hk_1.0_p	200	0.3	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
neighborhood	hk_1.0_p	200	0.4	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
neighborhood	hk_1.0_p	200	0.5	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	hk_1.0_p	200	0.6	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	hk_1.0_p	200	0.7	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_1.0_p	200	0.8	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
